Id,UPC/SKU,Name,Description,Type,Price,Cost,MSRP,OnHand,Location,MinQty,Taxable1,Taxable2,GroupAtSale,Active,Categories,Favorites,Notes,NotesType
"1","","Haribo strawberry 14x160g","","S",10,7,1.29,0,"",0,N,N,N,Y,"Chocolate",,"",S
"3","","Haribo goldbears 14x160g","","S",10,7.5,1.29,0,"",0,N,N,N,Y,"Chocolate",,"",S
"2","","Haribo starmix 14x160g","","S",10,7.5,1.29,0,"",0,N,N,N,Y,"Chocolate",,"",S
"4","","Haribo tangfasties 14x160g","","S",10,7.5,1.49,0,"",0,N,N,N,Y,"Chocolate",,"",S
"5","","Haribo super mix 14x160g","","S",10,7.5,1.7,0,"",0,N,N,N,Y,"Chocolate",,"",S
"6","","Almond rounds","","S",1,0.95,1.19,0,"",0,N,N,N,Y,"Cake",,"",S
"7","","Party Wafers cacao","","S",1.2,0,1.69,0,"",0,N,N,N,Y,"Cake",,"",S
"8","","Party wafers hazelnut","","S",1.2,0,1.69,0,"",0,N,N,N,Y,"Cake",,"",S
"9","","Party wafers plaisir ","","S",1.3,0,1.69,0,"",0,N,N,N,Y,"Cake",,"",S
"10","","Elledi waffles d-pack cacao","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"11","","Elledi waffles d-pack hazelnut","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"12","","Elledi waffles d-pack vanilla","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"13","","Elledi waffles d-pack lemon","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"14","","Cookie selection","","S",1.25,0,1.79,0,"",0,N,N,N,Y,"Cake",,"",S
"15","","Wafers selection","","S",1.25,0,1.79,0,"",0,N,N,N,Y,"Cake",,"",S
"16","","Balconi chocolate desert","","S",1.5,1.05,1.99,0,"",0,N,N,N,Y,"Cake",,"",S
"20","","Balconi trancetto cacao","","S",1,0.6,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"18","","Balconi s.roll capucino","","S",1,0.56,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"19","","Balconi s.roll cacao","","S",1,0.56,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"17","","Balconi tiramisu","","S",1.5,1.05,1.99,0,"",0,N,N,N,Y,"Cake",,"",S
"21","","Balconi trancetto strawberry","","S",1,0.6,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"22","","Balconi choco & latte","","S",1.1,0.66,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"23","","Balconi snack & latte","","S",1.1,0.66,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"24","","Balconi mix max cacao","","S",1.4,0.9,1.89,0,"",0,N,N,N,Y,"Cake",,"",S
"25","","Balconi mix milk","","S",1.4,0.9,1.89,0,"",0,N,N,N,Y,"Cake",,"",S
"26","","Tasty cherry & walnut","","S",1.1,0,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"27","","Fanta shokata (blue) 12x1lt","","S",12,8,1.59,0,"",0,N,N,N,Y,"Cake",,"",S
"28","","Tasty farmhouse","","S",1.1,0,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"29","","Shell madeleines","","S",1,0.64,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"30","","Karmens delight","","S",1.5,1.21,1.99,0,"",0,N,N,N,Y,"Cake",,"",S
"31","","Sultana fingers","","S",1,0.75,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"32","","Marble fingers","","S",1,0.75,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"33","","Soft waffles","","S",1,0.72,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"34","","Butter custard cakes","","S",1,0.95,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"35","","Coconut slice","","S",1,0.75,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"36","","Starburst verybery 12x150g","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"37","","Peanuts cookies","","S",0.9,0,1.29,0,"",0,N,N,N,Y,"Cake",,"",S
"38","","Cocoanut rings plane","","S",0.8,0,1.09,0,"",0,N,N,N,Y,"Cake",,"",S
"39","","Chocorings","","S",0.8,0,1.09,0,"",0,N,N,N,Y,"Cake",,"",S
"40","","Fruit & vegetables bag","","S",2,1.1,0,0,"",0,N,N,N,Y,"bags+foil+gloves+plates",,"",S
"42","","Strawberry puff","","S",0.75,0,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"43","","Syrup waffles","","S",1.3,0.78,1.89,0,"",0,N,N,N,Y,"Cake",,"",S
"44","","Swiss roll strawberry 8 x300g","","S",8,6,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"45","","Swiss roll chocolate 8x300g","","S",8,6,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"46","","Brioche rolls veg fat","","S",1.5,0,1.99,0,"",0,N,N,N,Y,"Cake",,"",S
"47","","Brioche rolls chocolate","","S",1.5,1,1.99,0,"",0,N,N,N,Y,"Cake",,"",S
"48","","Puff pastry twist","","S",1.2,0.79,1.79,0,"",0,N,N,N,Y,"Cake",,"",S
"49","","Puff pastry palmaritas","","S",1.2,0.79,1.79,0,"",0,N,N,N,Y,"Cake",,"",S
"50","","5 pack chocolate croissant","","S",1.1,0.86,1.59,0,"",0,N,N,N,Y,"Cake",,"",S
"51","","5 pack custard croissant","","S",1.1,0.86,1.59,0,"",0,N,N,N,Y,"Cake",,"",S
"52","","Nutella b-ready (t6) 16x132g","","S",32,22,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"53","","Nutella b-ready (t2) 24x44g","","S",17,14,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"54","","Fanta raspberry 12x500ml","","S",9.5,7.25,1.49,0,"",0,N,N,N,Y,"Alovera",,"",S
"55",""," ( Not ) All Milka chocolate is 60p each.","","S",0.6,0.53,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"56","","Bakewell tart","","S",1.1,0.8,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"58","","Farm house tart","","S",1.1,0.8,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"59","","Chocolate fudge tart","","S",1.1,0.8,1.49,0,"",0,N,N,N,Y,"Cake",,"",S
"60","","Dhl  marble 250g","","S",1,0.7,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"61","","Dhl lemon","","S",1,0.9,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"62","","Dhl square","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"63","","Dhl traditional","","S",1,0.9,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"64","","Dhl fairy cake","","S",1,0.66,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"65","","White pitta bread","","S",0.55,0.38,0.79,0,"",0,N,N,N,Y,"Cake",,"",S
"66","","Brown pitta bread","","S",0.55,0.38,0.79,0,"",0,N,N,N,Y,"Cake",,"",S
"67","","Tortilla","","S",1,0,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"68","","French buguettes","","S",0.75,0.56,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"69","","Plain buns","","S",1,0.66,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"70","","Sesame buns","","S",1,0.66,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"71","","Hotdog rolls","","S",1,0.66,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"72","","Mega buns","","S",1,0.72,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"73","","Garlic bread","","S",0.75,0.6,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"74","","3 pack muffin x12","","S",13,9,0.69,0,"",0,N,N,N,Y,"Cake",,"",S
"75","","Baklava","","S",1.25,1,1.79,0,"",0,N,N,N,Y,"Cake",,"",S
"76","","Mcv all butter shortbread 12X200g","","S",11,8.75,1.19,0,"",0,N,N,N,Y,"Biscuits",,"",S
"77","","Mcv classic rich tea 12X300g £1.29pm","","S",10,8.3,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"78","","Mcv fruit shortcake 12X200g £1.29pm","","S",10,8.3,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"79","","Mcv the original digestive 12X400g £1.29pm","","S",10,8.3,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"80","","Mcv hobnobs nobly 12X300g £1.29pm","","S",10,8.3,1,0,"",0,N,N,N,Y,"Biscuits",,"",S
"81","","Mcv hobnobs milk chocolate 12X300g £1.50pm","","S",11,8.7,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"82","","Mcv caramel 12X300g £1.50pm","","S",11,8.7,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"83","","Mcv orange 12X300g £1.50pm","","S",11,8.7,1.5,0,"",0,N,N,N,Y,"Biscuits",,"",S
"84","","Mcv ginger nuts 12X250g £1.29pm","","S",10,8.3,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"85","","Mcv cookies choch chip12X150g £1pm","","S",8,6.5,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"86","","Mcv cookies white 12X150g £1pm","","S",8,6.5,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"87","","Mcv milk chocolate 12X300g £1.50pm","","S",11,8.7,1.5,0,"",0,N,N,N,Y,"Biscuits",,"",S
"88","","Mcv dark chocolate 12X300g £1.50pm","","S",11,8.7,1.5,0,"",0,N,N,N,Y,"Biscuits",,"",S
"89","","Mcv double chocolate 12X300g £1.50pm","","S",11,8.7,1.5,0,"",0,N,N,N,Y,"Biscuits",,"",S
"90","","Mcv Jaffa cake 12X150g £1pm","","S",8,6.5,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"91","","Maryland gooeys chocolate 8X160g £1.39pm","","S",8,6,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"92","","Maryland gooeys peanut 8X160g £1.39pm","","S",8,6,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"95","","Maryland double choc chip  20X145g  89p","","S",10,6.5,0.89,0,"",0,N,N,N,Y,"Biscuits",,"",S
"93","","Maryland choc chip 20X145g  89p","","S",10,6.49,0.89,0,"",0,N,N,N,Y,"Biscuits",,"",S
"94","","Maryland hazelnut 20X145g  89p","","S",10,0,0.89,0,"",0,N,N,N,Y,"Biscuits",,"",S
"96","","Tuc original 12X150g £1.39pm","","S",11,8.4,1.39,0,"",0,N,N,N,Y,"Biscuits",,"",S
"97","","Tuc cheese sandwich 12X150g £1.39pm","","S",11,8.4,1.39,0,"",0,N,N,N,Y,"Biscuits",,"",S
"98","","Jacobs cream crackers 12X200g £1pm","","S",8,6.3,1,0,"",0,N,N,N,Y,"Biscuits",,"",S
"99","","Jacob's Cheddars 12X150g £1.39pm","","S",10,7.2,1.39,0,"",0,N,N,N,Y,"Biscuits",,"",S
"100","","Fox's milk chocolate 9X180g","","S",10,7.1,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"101","","Fox's extremely chocolate 9X180g","","S",11,8,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"102","","Fox's triple chocolate 9X180g","","S",10,7.1,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"103","","Fox's dark chocolate 9X180g","","S",10,7.1,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"104","","Fox's white chocolate 9X180g","","S",10,7.1,1.49,0,"",0,N,N,N,Y,"Biscuits",,"",S
"105","","Fox's chocolate orange 9x180g","","S",9,7.2,1.39,0,"",0,N,N,N,Y,"Biscuits",,"",S
"106","","Elkes malted milk 15X150g","","S",8,6.25,0.69,0,"",0,N,N,N,Y,"Biscuits",,"",S
"107","","Elkes milk chocolate 15X250g","","S",13.5,11,1.19,0,"",0,N,N,N,Y,"Biscuits",,"",S
"108","","Athena cotton 100's x12","","S",5,3.5,0.69,0,"",0,N,N,N,Y,"Diş Macun+fırça",,"",S
"109","","Mcv shorties 12X300g 89pm","","S",7.5,6.2,0.89,0,"",0,N,N,N,Y,"Biscuits",,"",S
"110","","Milka chips ahoy 20x100g","","S",12,10,1,0,"",0,N,N,N,Y,"Chocolate",,"",S
"111","","Maryland creations b&c 8x£1.39pm","","S",8,6.5,1.39,0,"",0,N,N,N,Y,"Biscuits",,"",S
"112","","Mcv coconut rings 89p 12x300g ","","S",7.5,6.5,0.89,0,"",0,N,N,N,Y,"Biscuits",,"",S
"115","","Bolands fig rolls X24","","S",12,0,0.79,0,"",0,N,N,N,Y,"Biscuits",,"",S
"116","","Cadbury cookies double chocolate £1pm 6X150g","","S",4,0,1,0,"",0,N,N,N,Y,"Biscuits",,"",S
"117","","Cadbury cookies choc chip 1pm 6X150g","","S",4,0,1,0,"",0,N,N,N,Y,"Biscuits",,"",S
"118","","Kp choc dips original  24pcs","","S",12,9.5,0.59,0,"",0,N,N,N,Y,"Biscuits",,"",S
"119","","Kp choc dips white 12pcs","","S",5,0,0.59,0,"",0,N,N,N,Y,"Biscuits",,"",S
"120","","Ritz cracker £1.39pm 12X200g","","S",12,8.5,1,0,"",0,N,N,N,Y,"Biscuits",,"",S
"121","","Topic 36X47g","","S",15,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"122","","Maynard wine pastilles 40X52g","","S",14,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"123","","Lockets honey& lemon X20","","S",8,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"124","","Lockets cranberry & blueberry X20","","S",8,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"125","","Lockets extra strong X20","","S",8,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"126","","Mentos strawberry mix 40 rolls","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"127","","Mentos spearmint X40 rolls","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"128","","Mentos mint X40 rolls","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"129","","Mentos rainbow X40","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"130","","Mentos fruit X40","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"131","","Mentos fruit £1pm 12x135g","","S",9,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"132","","Cherry drops X40 rolls","","S",15,12.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"133","","Cadbury flake X48","","S",21,17.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"134","","Starburst fave reds X24","","S",9.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"135","","Starburst strawberry X24","","S",9.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"136","","Starburst original X24","","S",9.5,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"137","","Snickers hazelnut 40X49g","","S",13,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"138","","Cadbury twirl X48","","S",21,19.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"139","","Turkish delight X33","","S",15,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"140","","Kinder chocolate 8's £1pm X10 ","","S",7.5,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"141","","Kinder surprise (uk) 72x20g","","S",42,36,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"142","","Aero chocolate £1pm X15","","S",11.5,9.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"143","","Aero mint £1pm X15","","S",11.5,9.6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"144","","Aero white £1pm X15","","S",11.5,9.6,1,0,"",0,N,N,N,Y,"Chocolate",,"",S
"145","","Milk way magic stars 36x33g","","S",16,14,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"146","","Kitkat dark 24x45g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"147","","Kitkat peanut butter 36x42g","","S",12.5,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"149","","Cadbury time wafer 35p 40x21.2g ","","S",10,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"150","","Yorkie milk bars X48","","S",20,14.4,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"151","","Snickers standard 40x50g","","S",12,9,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"152","","Mars standards 24x47g","","S",8,6,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"153","","Snickers duo 32x(2x41.7e","","S",17.5,15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"154","","Mars duo 32x(2x39.4g)78.8ge","","S",17.5,15.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"155","","M&M chocolate 24x45g","","S",9,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"156","","M&M peanut 24x45g","","S",10,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"157","","M&M crispy 24x36g","","S",11.5,9.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"158","","Milky Way crispy rolls 24x25g","","S",8,6.75,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"159","","Skittles crazy sours36x55g","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"160","","Skittles wild berr £1pm","","S",9,7.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"161","","Skittles fruits 36x55g","","S",12.5,10.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"162","","Twix xtra 30x75g","","S",13,9.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"163","","Twix small 30x (2x25g","","S",10,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"164","","Twix white 32x(2x23g","","S",13,10.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"165","","Kitkat 4 finger white24x45g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"166","","Kitkat chunky white 24x40g","","S",9,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"167","","Milky Way (2) 24x43g","","S",9,7.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"168","","Kitkat extra creamy 36x40g","","S",12.5,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"169","","Kitkat chunky 36x40g","","S",12.5,9.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"170","","Crunch white bars x36","","S",13,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"171","","Toblerone 24X35g","","S",11,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"172","","Hershey's chocolate X36","","S",17,14.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"173","","Hershey's white X36","","S",17,13.2,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"174","","Milky Way small 30X21.5g","","S",7,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"175","","Daim 36X28g","","S",15,11,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"176","","Smarties X48","","S",18,15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"177","","Smarties X36","","S",12,8.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"178","","Maltesers 40x37g","","S",14,8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"179","","Lion duo (2pack)28x60g (offers)","","S",11,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"180","","Lion white 40x42g","","S",10,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"181","","Lion peanut 40x42g","","S",10,7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"182","","Lion chocolate 40x42g","","S",10,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"183","","Kitkat 4 finger x48","","S",18,15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"184","","Trebor softmints peppermint x72","","S",18,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"185","","Trebor spearmint x72","","S",18,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"186","","Fruit pastilles x48","","S",18,15,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"187","","Trebor extra strong (green)x40","","S",14,12,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"188","","Milka bar oreo 36x41g","","S",13,8.7,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"189","","Double decker x32","","S",12,0,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"190","","Cadbury picnic x36","","S",17,13,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"191","","Kinder Bueno chocolate x30","","S",12,10,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"192","","Kinder Bueno white x30","","S",15,12.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"193","","Lindor bar 24x38g","","S",13,10.8,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"194","","Toffee crisp x60","","S",20,17,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"195","","Kitkat chunky hazelnut 24x42g","","S",9,6.5,0,0,"",0,N,N,N,Y,"Chocolate",,"",S
"196","","Oreo original 55pm x20 ","","S",8.5,6,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"197","","Oreo original 108pm 16x154g","","S",11,8,0,0,"",0,N,N,N,Y,"Biscuits",,"",S
"198","","Delifrance baguettes x2","","S",0.75,0,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"199","","Assorted fruit tarts ","","S",1.2,1,1.39,0,"",0,N,N,N,Y,"Cake",,"",S
"200","","Apple milrayas","","S",0.85,0.52,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"201","","Strawberry milrayas","","S",0.85,0.52,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"202","","Chocolate milrayas","","S",0.75,0,0.99,0,"",0,N,N,N,Y,"Cake",,"",S
"203","","Rennie spearmint 20x12's","","S",25,22.1,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"204","","Rennie peppermint 20x12's","","S",25,22.1,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"205","","Lemsip cold & flu lemon 5's x12","","S",18,16.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"206","","Lemsip 5's x12","","S",18.5,16.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"207","","Lemsip max lemon 5's x6","","S",14,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"208","","Lemsip max all in one lemon 5's x6","","S",16.5,14.4,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"209","","Lemsip max blackurrant 5's x6","","S",14,12,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"210","","Lemsip max capsule & flu16's x6","","S",15.02,13.2,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"211","","Lemsip max daytime 8's x6","","S",8,6.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"212","","Ibuprofen tablet 200mg 16's x12","","S",5,3.3,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"214","","Beechams all-in-one 6x160ml","","S",18,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"213","","Beechams hot lemon 5's x6","","S",6,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"215","","Beechams blackurrant 5's x6","","S",6,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"216","","Anadin extra x12","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"217","","Nurofen tablet 12's x12","","S",16,13.2,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"218","","Nurofen cablets 16's x6","","S",10,5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"219","","Nurofen tablets 8's x24","","S",24,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"220","","Nurofen express liquid capsule 10's x6","","S",13,10.8,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"221","","Paracetamol tablets 500mg 16's x12","","S",3,2.1,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"222","","Aspar paracetamol box 16's x12","","S",3,2.1,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"223","","Bristol paracetamol box 16's x12","","S",3,2.1,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"224","","Aspirin tablet 16's x12","","S",4,2.25,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"225","","Calpol 2+months 100ml x6","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"226","","Gaviscon  original aniseed 150ml x6","","S",15,13.2,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"227","","Gaviscon tablet peppermint 8's x12","","S",13,9.6,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"228","","Calpol 6+years 80ml  x6","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"229","","Nurofen for children 100ml X6","","S",16,12.6,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"230","","Veno's chesty coughs 100ml. X6","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"231","","Veno's thickly coughs 100ml. X6","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"232","","Neno's dry coughs","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"233","","Benylin tickliy X6","","S",15,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"234","","Benylin chesty cough. X6","","S",15,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"235","","Vicks vaporub. X6","","S",13,11.25,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"236","","Vicks inhaler   X12","","S",20,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"237","","Lysol multipack. X10","","S",9,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"238","","Strepsils honey & lemon 16's. X6 (boş)","","S",10,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"239","","Strepsils blackurrant 16,s. X6","","S",14,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"240","","Perma gas x12","","S",9,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"241","","Ronson gas 250ml x12","","S",9,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"242","","Clipper gas300ml x12","","S",9,7.2,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"243","","Newport gas x12","","S",12,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"244","","Newport petrol 100ml x12","","S",10,7.25,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"245","","Clipper lighters x40","","S",23,20.4,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"246","","Magnum Disposable lighter (cheap)","","S",4,2.88,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"247","","Matches household 250's. X12","","S",5,3.6,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"248","","Matches extra long 45's. X12","","S",5,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"249","","Matches x100","","S",4,1.65,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
